OS: Passenger car ferry 2 (Dis.20300t)
Trainee: 
Exercise name: PrepareShips_Scenario_1
Area: Swedish West Coast 931
Exercise start time: 12:00:00
Exercise date: 4/25/2022
Step (sec): 1
Model version: 2.166.1432.169 / 0.0.0.0 / 2.91.3084.0 / 2.31.10.0

time,ALPHA Local position X,ALPHA Local position Y,ALPHA Ship state,ALPHA Heading,ALPHA Latitude,ALPHA Longitude,BRAVO Local position X,BRAVO Local position Y,BRAVO Ship state,BRAVO Heading,BRAVO Latitude,BRAVO Longitude
00:06:20,"-1,582.71","-8,703.56",Running,"83.74","57.644917","11.679159","-1,090.08","-7,807.26",Running,"180.23","57.653000","11.687462"
00:06:21,"-1,576.41","-8,701.84",Running,"84.66","57.644932","11.679265","-1,090.27","-7,815.51",Running,"180.10","57.652925","11.687458"
00:06:22,"-1,570.09","-8,700.23",Running,"85.54","57.644947","11.679372","-1,090.46","-7,823.77",Running,"179.97","57.652851","11.687455"
00:06:23,"-1,563.77","-8,698.72",Running,"86.39","57.644960","11.679478","-1,090.64","-7,832.03",Running,"179.82","57.652776","11.687452"
00:06:24,"-1,557.44","-8,697.31",Running,"87.22","57.644973","11.679585","-1,090.82","-7,840.30",Running,"179.65","57.652702","11.687449"
00:06:25,"-1,551.11","-8,696.00",Running,"88.03","57.644985","11.679691","-1,090.99","-7,848.58",Running,"179.46","57.652627","11.687446"
00:06:26,"-1,544.77","-8,694.79",Running,"88.83","57.644996","11.679798","-1,091.16","-7,856.85",Running,"179.24","57.652553","11.687443"
00:06:27,"-1,538.42","-8,693.68",Running,"89.61","57.645006","11.679905","-1,091.33","-7,865.13",Running,"178.99","57.652478","11.687440"
00:06:28,"-1,532.06","-8,692.67",Running,"90.38","57.645015","11.680012","-1,091.48","-7,873.42",Running,"178.72","57.652403","11.687438"
00:06:29,"-1,525.70","-8,691.75",Running,"91.14","57.645023","11.680120","-1,091.61","-7,881.70",Running,"178.44","57.652328","11.687436"
00:06:30,"-1,519.34","-8,690.94",Running,"91.89","57.645030","11.680227","-1,091.72","-7,890.00",Running,"178.17","57.652254","11.687434"
00:06:31,"-1,512.97","-8,690.21",Running,"92.64","57.645037","11.680334","-1,091.80","-7,898.29",Running,"177.89","57.652179","11.687432"
00:06:32,"-1,506.60","-8,689.59",Running,"93.39","57.645043","11.680442","-1,091.86","-7,906.58",Running,"177.63","57.652104","11.687431"
00:06:33,"-1,500.24","-8,689.05",Running,"94.13","57.645047","11.680549","-1,091.90","-7,914.86",Running,"177.37","57.652029","11.687431"
00:06:34,"-1,493.87","-8,688.61",Running,"94.86","57.645051","11.680656","-1,091.91","-7,923.12",Running,"177.12","57.651955","11.687431"
00:06:35,"-1,487.50","-8,688.26",Running,"95.60","57.645054","11.680763","-1,091.89","-7,931.36",Running,"176.88","57.651881","11.687431"
00:06:36,"-1,481.13","-8,687.99",Running,"96.33","57.645057","11.680871","-1,091.85","-7,939.56",Running,"176.65","57.651807","11.687432"
00:06:37,"-1,474.77","-8,687.82",Running,"97.05","57.645058","11.680978","-1,091.78","-7,947.72",Running,"176.42","57.651733","11.687433"
00:06:38,"-1,468.41","-8,687.73",Running,"97.77","57.645059","11.681085","-1,091.70","-7,955.84",Running,"176.20","57.651660","11.687434"
00:06:39,"-1,462.05","-8,687.72",Running,"98.49","57.645059","11.681192","-1,091.59","-7,963.91",Running,"175.99","57.651587","11.687436"
00:06:40,"-1,455.70","-8,687.80",Running,"99.21","57.645059","11.681299","-1,091.47","-7,971.91",Running,"175.77","57.651515","11.687438"
00:06:41,"-1,449.35","-8,687.96",Running,"99.92","57.645057","11.681406","-1,091.32","-7,979.86",Running,"175.55","57.651443","11.687440"
00:06:42,"-1,443.01","-8,688.20",Running,"100.64","57.645055","11.681513","-1,091.16","-7,987.72",Running,"175.33","57.651372","11.687443"
00:06:43,"-1,436.67","-8,688.50",Running,"101.38","57.645052","11.681620","-1,090.99","-7,995.51",Running,"175.11","57.651302","11.687446"
00:06:44,"-1,430.34","-8,688.89",Running,"102.11","57.645049","11.681727","-1,090.79","-8,003.19",Running,"174.87","57.651233","11.687449"
00:06:45,"-1,424.02","-8,689.37",Running,"102.84","57.645045","11.681833","-1,090.59","-8,010.78",Running,"174.62","57.651164","11.687453"
00:06:46,"-1,417.71","-8,689.93",Running,"103.53","57.645039","11.681940","-1,090.37","-8,018.26",Running,"174.35","57.651097","11.687457"
00:06:47,"-1,411.41","-8,690.59",Running,"104.19","57.645033","11.682046","-1,090.14","-8,025.63",Running,"174.07","57.651031","11.687461"
00:06:48,"-1,405.12","-8,691.33",Running,"104.82","57.645027","11.682152","-1,089.89","-8,032.89",Running,"173.78","57.650965","11.687465"
00:06:49,"-1,398.84","-8,692.16",Running,"105.40","57.645019","11.682258","-1,089.63","-8,040.04",Running,"173.47","57.650901","11.687469"
00:06:50,"-1,392.56","-8,693.08",Running,"105.93","57.645011","11.682364","-1,089.35","-8,047.09",Running,"173.16","57.650837","11.687474"
00:06:51,"-1,386.29","-8,694.08",Running,"106.41","57.645002","11.682469","-1,089.06","-8,054.04",Running,"172.83","57.650774","11.687479"
00:06:52,"-1,380.03","-8,695.16",Running,"106.83","57.644992","11.682575","-1,088.75","-8,060.88",Running,"172.51","57.650713","11.687484"
00:06:53,"-1,373.77","-8,696.33",Running,"107.20","57.644982","11.682680","-1,088.43","-8,067.62",Running,"172.18","57.650652","11.687489"
00:06:54,"-1,367.51","-8,697.58",Running,"107.50","57.644970","11.682786","-1,088.09","-8,074.26",Running,"171.84","57.650592","11.687495"
00:06:55,"-1,361.26","-8,698.92",Running,"107.74","57.644958","11.682891","-1,087.74","-8,080.80",Running,"171.51","57.650533","11.687501"
00:06:56,"-1,355.01","-8,700.33",Running,"107.92","57.644946","11.682996","-1,087.37","-8,087.24",Running,"171.17","57.650475","11.687507"
00:06:57,"-1,348.77","-8,701.82",Running,"108.04","57.644932","11.683102","-1,086.99","-8,093.58",Running,"170.84","57.650418","11.687513"
00:06:58,"-1,342.53","-8,703.39",Running,"108.09","57.644918","11.683207","-1,086.60","-8,099.83",Running,"170.50","57.650361","11.687520"
00:06:59,"-1,336.28","-8,705.03",Running,"108.07","57.644903","11.683312","-1,086.19","-8,105.98",Running,"170.17","57.650306","11.687527"
00:07:00,"-1,330.05","-8,706.74",Running,"107.98","57.644888","11.683417","-1,085.76","-8,112.03",Running,"169.85","57.650251","11.687534"
00:07:01,"-1,323.81","-8,708.52",Running,"107.82","57.644872","11.683522","-1,085.32","-8,118.00",Running,"169.54","57.650198","11.687542"
00:07:02,"-1,317.57","-8,710.37",Running,"107.58","57.644855","11.683627","-1,084.87","-8,123.87",Running,"169.24","57.650145","11.687549"
00:07:03,"-1,311.34","-8,712.28",Running,"107.28","57.644838","11.683732","-1,084.40","-8,129.65",Running,"168.95","57.650092","11.687557"
00:07:04,"-1,305.10","-8,714.25",Running,"106.91","57.644820","11.683838","-1,083.91","-8,135.34",Running,"168.67","57.650041","11.687565"
00:07:05,"-1,298.86","-8,716.26",Running,"106.49","57.644802","11.683943","-1,083.41","-8,140.94",Running,"168.40","57.649991","11.687574"
00:07:06,"-1,292.61","-8,718.32",Running,"106.03","57.644783","11.684048","-1,082.90","-8,146.44",Running,"168.15","57.649941","11.687582"
00:07:07,"-1,286.37","-8,720.41",Running,"105.53","57.644764","11.684153","-1,082.38","-8,151.84",Running,"167.91","57.649892","11.687591"
00:07:08,"-1,280.12","-8,722.54",Running,"105.00","57.644745","11.684259","-1,081.85","-8,157.15",Running,"167.69","57.649844","11.687600"
00:07:09,"-1,273.87","-8,724.71",Running,"104.44","57.644726","11.684364","-1,081.31","-8,162.36",Running,"167.48","57.649798","11.687609"
00:07:10,"-1,267.62","-8,726.90",Running,"103.85","57.644706","11.684469","-1,080.77","-8,167.46",Running,"167.28","57.649751","11.687618"
00:07:11,"-1,261.36","-8,729.11",Running,"103.24","57.644686","11.684575","-1,080.21","-8,172.46",Running,"167.10","57.649706","11.687628"
00:07:12,"-1,255.10","-8,731.35",Running,"102.61","57.644666","11.684680","-1,079.66","-8,177.35",Running,"166.93","57.649662","11.687637"
00:07:13,"-1,248.83","-8,733.61",Running,"101.95","57.644645","11.684786","-1,079.10","-8,182.14",Running,"166.78","57.649619","11.687647"
00:07:14,"-1,242.56","-8,735.86",Running,"101.27","57.644625","11.684892","-1,078.54","-8,186.82",Running,"166.64","57.649577","11.687656"
00:07:15,"-1,236.28","-8,738.11",Running,"100.58","57.644605","11.684998","-1,077.98","-8,191.39",Running,"166.52","57.649536","11.687665"
00:07:16,"-1,229.98","-8,740.33",Running,"99.86","57.644585","11.685104","-1,077.42","-8,195.87",Running,"166.42","57.649495","11.687675"
00:07:17,"-1,223.69","-8,742.54",Running,"99.14","57.644565","11.685210","-1,076.85","-8,200.24",Running,"166.33","57.649456","11.687684"
00:07:18,"-1,217.39","-8,744.74",Running,"98.41","57.644545","11.685316","-1,076.29","-8,204.51",Running,"166.25","57.649417","11.687694"
00:07:19,"-1,211.09","-8,746.91",Running,"97.66","57.644525","11.685422","-1,075.73","-8,208.68",Running,"166.19","57.649380","11.687703"
00:07:20,"-1,204.78","-8,749.06",Running,"96.89","57.644506","11.685528","-1,075.17","-8,212.75",Running,"166.14","57.649343","11.687713"
00:07:21,"-1,198.46","-8,751.18",Running,"96.11","57.644487","11.685635","-1,074.62","-8,216.73",Running,"166.11","57.649307","11.687722"
00:07:22,"-1,192.14","-8,753.27",Running,"95.32","57.644468","11.685741","-1,074.07","-8,220.61",Running,"166.09","57.649272","11.687731"
00:07:23,"-1,185.82","-8,755.32",Running,"94.51","57.644450","11.685848","-1,073.52","-8,224.39",Running,"166.08","57.649238","11.687741"
00:07:24,"-1,179.49","-8,757.32",Running,"93.70","57.644432","11.685955","-1,072.98","-8,228.08",Running,"166.09","57.649205","11.687750"
00:07:25,"-1,173.15","-8,759.27",Running,"92.88","57.644414","11.686061","-1,072.44","-8,231.69",Running,"166.11","57.649172","11.687759"
00:07:26,"-1,166.81","-8,761.16",Running,"92.05","57.644397","11.686168","-1,071.91","-8,235.20",Running,"166.14","57.649141","11.687768"
00:07:27,"-1,160.47","-8,762.99",Running,"91.22","57.644380","11.686275","-1,071.38","-8,238.64",Running,"166.18","57.649110","11.687777"
00:07:28,"-1,154.13","-8,764.76",Running,"90.38","57.644365","11.686382","-1,070.85","-8,241.99",Running,"166.23","57.649079","11.687786"
00:07:29,"-1,147.79","-8,766.45",Running,"89.55","57.644349","11.686489","-1,070.33","-8,245.27",Running,"166.29","57.649050","11.687794"
00:07:30,"-1,141.45","-8,768.08",Running,"88.71","57.644335","11.686596","-1,069.82","-8,248.48",Running,"166.37","57.649021","11.687803"
00:07:31,"-1,135.11","-8,769.64",Running,"87.87","57.644320","11.686703","-1,069.31","-8,251.61",Running,"166.45","57.648993","11.687812"
00:07:32,"-1,128.77","-8,771.13",Running,"87.02","57.644307","11.686809","-1,068.80","-8,254.69",Running,"166.54","57.648965","11.687820"
00:07:33,"-1,122.43","-8,772.54",Running,"86.16","57.644294","11.686916","-1,068.29","-8,257.70",Running,"166.63","57.648938","11.687829"
00:07:34,"-1,116.10","-8,773.87",Running,"85.30","57.644282","11.687023","-1,067.79","-8,260.65",Running,"166.73","57.648911","11.687837"
00:07:35,"-1,109.78","-8,775.12",Running,"84.45","57.644271","11.687129","-1,067.29","-8,263.55",Running,"166.84","57.648885","11.687846"
00:07:36,"-1,103.46","-8,776.28",Running,"83.59","57.644261","11.687236","-1,066.79","-8,266.40",Running,"166.95","57.648859","11.687854"
00:07:37,"-1,097.16","-8,777.37",Running,"82.74","57.644251","11.687342","-1,066.30","-8,269.20",Running,"167.07","57.648834","11.687862"
00:07:38,"-1,090.87","-8,778.36",Running,"81.89","57.644242","11.687448","-1,065.81","-8,271.95",Running,"167.18","57.648809","11.687870"
00:07:39,"-1,084.58","-8,779.28",Running,"81.03","57.644234","11.687554","-1,065.33","-8,274.67",Running,"167.30","57.648785","11.687879"
00:07:40,"-1,078.31","-8,780.11",Running,"80.16","57.644226","11.687660","-1,064.84","-8,277.35",Running,"167.42","57.648760","11.687887"
00:07:41,"-1,072.06","-8,780.85",Running,"79.30","57.644219","11.687765","-1,064.36","-8,280.00",Running,"167.54","57.648737","11.687895"
00:07:42,"-1,065.81","-8,781.51",Running,"78.44","57.644213","11.687870","-1,063.87","-8,282.62",Running,"167.66","57.648713","11.687903"
00:07:43,"-1,059.59","-8,782.09",Running,"77.58","57.644208","11.687975","-1,063.38","-8,285.21",Running,"167.78","57.648690","11.687911"
00:07:44,"-1,053.37","-8,782.58",Running,"76.72","57.644204","11.688080","-1,062.89","-8,287.77",Running,"167.90","57.648666","11.687920"
00:07:45,"-1,047.18","-8,782.98",Running,"75.87","57.644200","11.688185","-1,062.41","-8,290.31",Running,"168.02","57.648644","11.687928"
00:07:46,"-1,041.00","-8,783.30",Running,"75.01","57.644197","11.688289","-1,061.92","-8,292.84",Running,"168.14","57.648621","11.687936"
00:07:47,"-1,034.84","-8,783.54",Running,"74.15","57.644195","11.688392","-1,061.43","-8,295.35",Running,"168.25","57.648598","11.687944"
00:07:48,"-1,028.70","-8,783.68",Running,"73.30","57.644194","11.688496","-1,060.94","-8,297.84",Running,"168.37","57.648576","11.687953"
00:07:49,"-1,022.58","-8,783.75",Running,"72.45","57.644193","11.688599","-1,060.44","-8,300.32",Running,"168.48","57.648553","11.687961"
00:07:50,"-1,016.49","-8,783.73",Running,"71.60","57.644193","11.688702","-1,059.94","-8,302.79",Running,"168.59","57.648531","11.687969"
00:07:51,"-1,010.41","-8,783.63",Running,"70.75","57.644194","11.688804","-1,059.45","-8,305.26",Running,"168.70","57.648509","11.687978"
00:07:52,"-1,004.36","-8,783.45",Running,"69.90","57.644196","11.688906","-1,058.94","-8,307.73",Running,"168.81","57.648487","11.687986"
00:07:53,"-998.34","-8,783.19",Running,"69.05","57.644198","11.689008","-1,058.43","-8,310.21",Running,"168.92","57.648464","11.687995"
00:07:54,"-992.34","-8,782.84",Running,"68.19","57.644201","11.689109","-1,057.92","-8,312.69",Running,"169.02","57.648442","11.688004"
00:07:55,"-986.37","-8,782.41",Running,"67.34","57.644205","11.689209","-1,057.39","-8,315.21",Running,"169.13","57.648419","11.688012"
00:07:56,"-980.42","-8,781.90",Running,"66.49","57.644210","11.689310","-1,056.86","-8,317.75",Running,"169.24","57.648396","11.688021"
00:07:57,"-974.51","-8,781.30",Running,"65.64","57.644215","11.689409","-1,056.32","-8,320.32",Running,"169.34","57.648373","11.688030"
00:07:58,"-968.63","-8,780.63",Running,"64.79","57.644221","11.689508","-1,055.77","-8,322.93",Running,"169.43","57.648349","11.688040"
00:07:59,"-962.78","-8,779.87",Running,"63.95","57.644228","11.689607","-1,055.22","-8,325.57",Running,"169.53","57.648326","11.688049"
00:08:00,"-956.96","-8,779.04",Running,"63.10","57.644236","11.689705","-1,054.65","-8,328.24",Running,"169.62","57.648301","11.688059"
00:08:01,"-951.18","-8,778.13",Running,"62.25","57.644244","11.689803","-1,054.07","-8,330.97",Running,"169.72","57.648277","11.688068"
00:08:02,"-945.42","-8,777.14",Running,"61.40","57.644253","11.689899","-1,053.47","-8,333.75",Running,"169.82","57.648252","11.688078"
00:08:03,"-939.71","-8,776.07",Running,"60.55","57.644262","11.689996","-1,052.87","-8,336.58",Running,"169.93","57.648226","11.688089"
00:08:04,"-934.03","-8,774.92",Running,"59.70","57.644273","11.690092","-1,052.25","-8,339.46",Running,"170.03","57.648200","11.688099"
00:08:05,"-928.38","-8,773.70",Running,"58.84","57.644284","11.690187","-1,051.62","-8,342.40",Running,"170.13","57.648174","11.688110"
00:08:06,"-922.78","-8,772.41",Running,"57.98","57.644296","11.690281","-1,050.98","-8,345.39",Running,"170.24","57.648147","11.688120"
00:08:07,"-917.22","-8,771.04",Running,"57.11","57.644308","11.690375","-1,050.33","-8,348.43",Running,"170.34","57.648119","11.688131"
00:08:08,"-911.69","-8,769.59",Running,"56.25","57.644321","11.690468","-1,049.67","-8,351.53",Running,"170.45","57.648091","11.688143"
00:08:09,"-906.21","-8,768.07",Running,"55.38","57.644335","11.690560","-1,048.99","-8,354.69",Running,"170.55","57.648063","11.688154"
00:08:10,"-900.77","-8,766.47",Running,"54.51","57.644349","11.690652","-1,048.31","-8,357.89",Running,"170.66","57.648034","11.688165"
00:08:11,"-895.38","-8,764.81",Running,"53.64","57.644364","11.690743","-1,047.62","-8,361.15",Running,"170.77","57.648005","11.688177"
00:08:12,"-890.03","-8,763.07",Running,"52.77","57.644380","11.690833","-1,046.92","-8,364.46",Running,"170.88","57.647975","11.688189"
00:08:13,"-884.73","-8,761.26",Running,"51.90","57.644396","11.690922","-1,046.21","-8,367.82",Running,"170.99","57.647945","11.688201"
00:08:14,"-879.48","-8,759.38",Running,"51.03","57.644413","11.691011","-1,045.50","-8,371.24",Running,"171.10","57.647914","11.688213"
00:08:15,"-874.27","-8,757.43",Running,"50.17","57.644431","11.691099","-1,044.77","-8,374.70",Running,"171.21","57.647882","11.688225"
00:08:16,"-869.12","-8,755.41",Running,"49.30","57.644449","11.691185","-1,044.04","-8,378.22",Running,"171.32","57.647851","11.688237"
00:08:17,"-864.01","-8,753.32",Running,"48.43","57.644468","11.691272","-1,043.30","-8,381.78",Running,"171.43","57.647819","11.688250"
00:08:18,"-858.96","-8,751.17",Running,"47.57","57.644487","11.691357","-1,042.55","-8,385.40",Running,"171.54","57.647786","11.688262"
00:08:19,"-853.95","-8,748.95",Running,"46.70","57.644507","11.691441","-1,041.80","-8,389.07",Running,"171.65","57.647753","11.688275"
00:08:20,"-849.00","-8,746.67",Running,"45.83","57.644528","11.691525","-1,041.05","-8,392.78",Running,"171.77","57.647719","11.688288"
00:08:21,"-844.09","-8,744.32",Running,"44.97","57.644549","11.691607","-1,040.29","-8,396.54",Running,"171.88","57.647685","11.688301"
00:08:22,"-839.24","-8,741.91",Running,"44.10","57.644571","11.691689","-1,039.52","-8,400.36",Running,"171.99","57.647651","11.688314"
00:08:23,"-834.45","-8,739.43",Running,"43.24","57.644593","11.691770","-1,038.75","-8,404.21",Running,"172.10","57.647616","11.688327"
00:08:24,"-829.71","-8,736.89",Running,"42.38","57.644616","11.691850","-1,037.98","-8,408.12",Running,"172.21","57.647581","11.688340"
00:08:25,"-825.02","-8,734.29",Running,"41.52","57.644639","11.691929","-1,037.20","-8,412.07",Running,"172.32","57.647545","11.688353"
00:08:26,"-820.38","-8,731.63",Running,"40.66","57.644663","11.692007","-1,036.42","-8,416.06",Running,"172.43","57.647509","11.688366"
00:08:27,"-815.81","-8,728.91",Running,"39.80","57.644688","11.692084","-1,035.64","-8,420.11",Running,"172.54","57.647473","11.688379"
00:08:28,"-811.29","-8,726.13",Running,"38.94","57.644713","11.692160","-1,034.85","-8,424.19",Running,"172.65","57.647436","11.688392"
00:08:29,"-806.82","-8,723.30",Running,"38.08","57.644738","11.692235","-1,034.07","-8,428.32",Running,"172.76","57.647399","11.688406"
00:08:30,"-802.42","-8,720.40",Running,"37.23","57.644765","11.692310","-1,033.28","-8,432.50",Running,"172.87","57.647361","11.688419"
00:08:31,"-798.07","-8,717.45",Running,"36.38","57.644791","11.692383","-1,032.49","-8,436.71",Running,"172.97","57.647323","11.688432"
00:08:32,"-793.78","-8,714.45",Running,"35.53","57.644818","11.692455","-1,031.70","-8,440.97",Running,"173.08","57.647285","11.688445"
00:08:33,"-789.55","-8,711.39",Running,"34.68","57.644846","11.692527","-1,030.91","-8,445.28",Running,"173.19","57.647246","11.688459"
00:08:34,"-785.37","-8,708.28",Running,"33.83","57.644874","11.692597","-1,030.12","-8,449.62",Running,"173.30","57.647207","11.688472"
00:08:35,"-781.27","-8,705.12",Running,"32.99","57.644902","11.692666","-1,029.33","-8,454.00",Running,"173.40","57.647167","11.688485"
00:08:36,"-777.22","-8,701.91",Running,"32.15","57.644931","11.692734","-1,028.54","-8,458.43",Running,"173.51","57.647127","11.688499"
00:08:37,"-773.23","-8,698.65",Running,"31.31","57.644961","11.692802","-1,027.76","-8,462.90",Running,"173.61","57.647087","11.688512"
00:08:38,"-769.31","-8,695.34",Running,"30.47","57.644991","11.692868","-1,026.98","-8,467.40",Running,"173.71","57.647046","11.688525"
00:08:39,"-765.44","-8,691.98",Running,"29.63","57.645021","11.692933","-1,026.20","-8,471.95",Running,"173.81","57.647005","11.688538"
00:08:40,"-761.64","-8,688.58",Running,"28.80","57.645052","11.692997","-1,025.42","-8,476.53",Running,"173.92","57.646964","11.688551"
00:08:41,"-757.90","-8,685.12",Running,"27.96","57.645083","11.693060","-1,024.64","-8,481.16",Running,"174.02","57.646922","11.688564"
00:08:42,"-754.22","-8,681.63",Running,"27.13","57.645114","11.693122","-1,023.86","-8,485.82",Running,"174.11","57.646880","11.688577"
00:08:43,"-750.61","-8,678.08",Running,"26.30","57.645146","11.693183","-1,023.09","-8,490.52",Running,"174.21","57.646838","11.688590"
00:08:44,"-747.06","-8,674.50",Running,"25.47","57.645179","11.693243","-1,022.32","-8,495.25",Running,"174.31","57.646795","11.688603"
00:08:45,"-743.57","-8,670.87",Running,"24.64","57.645211","11.693301","-1,021.56","-8,500.03",Running,"174.40","57.646752","11.688616"
00:08:46,"-740.15","-8,667.21",Running,"23.82","57.645244","11.693359","-1,020.80","-8,504.84",Running,"174.50","57.646709","11.688629"
00:08:47,"-736.80","-8,663.50",Running,"23.00","57.645278","11.693416","-1,020.04","-8,509.68",Running,"174.59","57.646665","11.688642"
00:08:48,"-733.52","-8,659.76",Running,"22.18","57.645312","11.693471","-1,019.29","-8,514.56",Running,"174.68","57.646621","11.688655"
00:08:49,"-730.29","-8,655.98",Running,"21.37","57.645346","11.693525","-1,018.54","-8,519.48",Running,"174.78","57.646577","11.688667"
00:08:50,"-727.14","-8,652.17",Running,"20.55","57.645380","11.693578","-1,017.79","-8,524.43",Running,"174.87","57.646532","11.688680"
00:08:51,"-724.04","-8,648.31",Running,"19.74","57.645415","11.693631","-1,017.05","-8,529.42",Running,"174.95","57.646487","11.688692"
00:08:52,"-721.02","-8,644.43",Running,"18.92","57.645450","11.693682","-1,016.32","-8,534.44",Running,"175.04","57.646442","11.688705"
00:08:53,"-718.06","-8,640.50",Running,"18.11","57.645485","11.693731","-1,015.59","-8,539.49",Running,"175.13","57.646396","11.688717"
00:08:54,"-715.16","-8,636.55",Running,"17.29","57.645521","11.693780","-1,014.86","-8,544.58",Running,"175.21","57.646350","11.688729"
00:08:55,"-712.33","-8,632.56",Running,"16.48","57.645557","11.693828","-1,014.14","-8,549.70",Running,"175.30","57.646304","11.688741"
00:08:56,"-709.57","-8,628.53",Running,"15.67","57.645593","11.693874","-1,013.43","-8,554.85",Running,"175.38","57.646258","11.688753"
00:08:57,"-706.89","-8,624.47",Running,"14.87","57.645630","11.693920","-1,012.72","-8,560.03",Running,"175.46","57.646211","11.688765"
00:08:58,"-704.28","-8,620.38",Running,"14.11","57.645667","11.693964","-1,012.02","-8,565.25",Running,"175.54","57.646164","11.688777"
00:08:59,"-701.74","-8,616.25",Running,"13.38","57.645704","11.694006","-1,011.32","-8,570.49",Running,"175.62","57.646117","11.688789"
00:09:00,"-699.27","-8,612.09",Running,"12.68","57.645741","11.694048","-1,010.63","-8,575.77",Running,"175.69","57.646069","11.688801"
00:09:01,"-696.88","-8,607.90",Running,"12.03","57.645779","11.694088","-1,009.94","-8,581.08",Running,"175.77","57.646021","11.688812"
00:09:02,"-694.55","-8,603.67",Running,"11.41","57.645817","11.694128","-1,009.26","-8,586.41",Running,"175.84","57.645973","11.688824"
00:09:03,"-692.30","-8,599.41",Running,"10.84","57.645856","11.694166","-1,008.59","-8,591.78",Running,"175.92","57.645925","11.688835"
00:09:04,"-690.10","-8,595.11",Running,"10.32","57.645895","11.694203","-1,007.92","-8,597.18",Running,"175.99","57.645876","11.688846"
00:09:05,"-687.98","-8,590.77",Running,"9.84","57.645934","11.694238","-1,007.26","-8,602.60",Running,"176.06","57.645827","11.688857"
00:09:06,"-685.92","-8,586.41",Running,"9.41","57.645973","11.694273","-1,006.60","-8,608.06",Running,"176.12","57.645778","11.688868"
00:09:07,"-683.93","-8,582.01",Running,"9.02","57.646013","11.694307","-1,005.95","-8,613.54",Running,"176.19","57.645728","11.688879"
00:09:08,"-681.99","-8,577.58",Running,"8.67","57.646053","11.694339","-1,005.31","-8,619.05",Running,"176.26","57.645679","11.688890"
00:09:09,"-680.11","-8,573.12",Running,"8.33","57.646093","11.694371","-1,004.67","-8,624.59",Running,"176.32","57.645629","11.688901"
00:09:10,"-678.28","-8,568.64",Running,"8.02","57.646133","11.694402","-1,004.04","-8,630.15",Running,"176.38","57.645579","11.688912"
00:09:11,"-676.50","-8,564.12",Running,"7.73","57.646174","11.694432","-1,003.41","-8,635.75",Running,"176.44","57.645528","11.688922"
00:09:12,"-674.78","-8,559.57",Running,"7.45","57.646215","11.694461","-1,002.79","-8,641.37",Running,"176.50","57.645477","11.688933"
00:09:13,"-673.10","-8,555.00",Running,"7.18","57.646256","11.694489","-1,002.18","-8,647.01",Running,"176.56","57.645427","11.688943"
00:09:14,"-671.47","-8,550.40",Running,"6.93","57.646298","11.694517","-1,001.58","-8,652.68",Running,"176.61","57.645375","11.688953"
00:09:15,"-669.87","-8,545.77",Running,"6.68","57.646340","11.694544","-1,000.98","-8,658.38",Running,"176.67","57.645324","11.688963"
00:09:16,"-668.32","-8,541.12",Running,"6.44","57.646382","11.694570","-1,000.38","-8,664.10",Running,"176.72","57.645272","11.688973"
00:09:17,"-666.81","-8,536.43",Running,"6.21","57.646424","11.694595","-999.79","-8,669.85",Running,"176.77","57.645221","11.688983"
00:09:18,"-665.34","-8,531.72",Running,"5.99","57.646466","11.694620","-999.21","-8,675.62",Running,"176.82","57.645168","11.688993"
00:09:19,"-663.90","-8,526.97",Running,"5.77","57.646509","11.694644","-998.63","-8,681.42",Running,"176.86","57.645116","11.689003"
00:09:20,"-662.49","-8,522.20",Running,"5.56","57.646552","11.694668","-998.06","-8,687.24",Running,"176.91","57.645064","11.689012"
00:09:21,"-661.12","-8,517.41",Running,"5.35","57.646595","11.694691","-997.50","-8,693.09",Running,"176.95","57.645011","11.689022"
00:09:22,"-659.79","-8,512.58",Running,"5.15","57.646639","11.694714","-996.94","-8,698.95",Running,"177.00","57.644958","11.689031"
00:09:23,"-658.48","-8,507.73",Running,"4.95","57.646683","11.694736","-996.39","-8,704.85",Running,"177.04","57.644905","11.689041"
00:09:24,"-657.20","-8,502.85",Running,"4.75","57.646727","11.694757","-995.84","-8,710.76",Running,"177.07","57.644852","11.689050"
00:09:25,"-655.96","-8,497.95",Running,"4.57","57.646771","11.694778","-995.30","-8,716.70",Running,"177.11","57.644798","11.689059"
00:09:26,"-654.74","-8,493.03",Running,"4.38","57.646815","11.694799","-994.76","-8,722.66",Running,"177.15","57.644744","11.689068"
00:09:27,"-653.54","-8,488.07",Running,"4.20","57.646860","11.694819","-994.23","-8,728.64",Running,"177.18","57.644690","11.689077"
00:09:28,"-652.38","-8,483.10",Running,"4.02","57.646905","11.694838","-993.70","-8,734.64",Running,"177.21","57.644636","11.689086"
00:09:29,"-651.24","-8,478.10",Running,"3.85","57.646950","11.694858","-993.18","-8,740.67",Running,"177.24","57.644582","11.689095"
00:09:30,"-650.12","-8,473.08",Running,"3.68","57.646995","11.694876","-992.67","-8,746.71",Running,"177.27","57.644527","11.689103"
00:09:31,"-649.03","-8,468.03",Running,"3.52","57.647041","11.694895","-992.15","-8,752.78",Running,"177.30","57.644473","11.689112"
00:09:32,"-647.96","-8,462.96",Running,"3.35","57.647086","11.694913","-991.65","-8,758.87",Running,"177.33","57.644418","11.689120"
