OS: ASD tug 1 (bp 53t)
Trainee: 
Exercise name: PrepareShips_Scenario_2
Area: Swedish West Coast 931
Exercise start time: 12:00:00
Exercise date: 4/25/2022
Step (sec): 1
Model version: 2.166.1432.169 / 0.0.0.0 / 2.93.3592.0 / 2.31.2.0

time,ALPHA Local position X,ALPHA Local position Y,ALPHA Ship state,ALPHA Heading,ALPHA Latitude,ALPHA Longitude,VTS SEGOT Local position X,VTS SEGOT Local position Y,VTS SEGOT Ship state,VTS SEGOT Heading,VTS SEGOT Latitude,VTS SEGOT Longitude,BRAVO Local position X,BRAVO Local position Y,BRAVO Ship state,BRAVO Heading,BRAVO Latitude,BRAVO Longitude,CHARLIE Local position X,CHARLIE Local position Y,CHARLIE Ship state,CHARLIE Heading,CHARLIE Latitude,CHARLIE Longitude
,meters,meters,,degrees,,,meters,meters,,degrees,,,meters,meters,,degrees,,,meters,meters,,degrees,,
00:05:31,"9,631.82","-3,810.26",Running,"13.33","57.689025","11.868165","10,763.13","-4,146.46",Running,"296.77","57.685996","11.887232","5,886.07","-5,248.61",Running,"47.79","57.676065","11.805035","3,880.36","-5,065.09",Running,"85.69","57.677719","11.771232"
00:05:32,"9,631.79","-3,810.83",Running,"13.40","57.689020","11.868164","10,763.18","-4,146.60",Running,"297.08","57.685995","11.887232","5,889.17","-5,245.43",Running,"47.79","57.676094","11.805088","3,884.05","-5,064.53",Running,"85.72","57.677724","11.771294"
00:05:33,"9,631.76","-3,811.40",Running,"13.48","57.689014","11.868164","10,763.40","-4,146.31",Running,"297.41","57.685997","11.887236","5,892.26","-5,242.25",Running,"47.79","57.676122","11.805140","3,887.74","-5,063.97",Running,"85.75","57.677729","11.771356"
00:05:34,"9,631.73","-3,811.97",Running,"13.56","57.689009","11.868163","10,763.57","-4,146.08",Running,"297.84","57.685999","11.887239","5,895.35","-5,239.07",Running,"47.79","57.676151","11.805192","3,891.43","-5,063.42",Running,"85.78","57.677734","11.771418"
00:05:35,"9,631.70","-3,812.55",Running,"13.64","57.689004","11.868163","10,763.57","-4,146.19",,"298.27","57.685998","11.887239","5,898.44","-5,235.89",Running,"47.80","57.676180","11.805244","3,895.12","-5,062.86",Running,"85.80","57.677739","11.771480"
00:05:36,"9,631.68","-3,813.12",Running,"13.72","57.688999","11.868163","10,763.44","-4,146.61",Running,"298.76","57.685995","11.887237","5,901.53","-5,232.70",Running,"47.82","57.676208","11.805296","3,898.81","-5,062.31",Running,"85.83","57.677744","11.771543"
00:05:37,"9,631.66","-3,813.70",Running,"13.80","57.688994","11.868162","10,763.51","-4,146.65",Running,"299.11","57.685994","11.887238","5,904.62","-5,229.51",Running,"47.86","57.676237","11.805348","3,902.51","-5,061.76",Running,"85.86","57.677749","11.771605"
00:05:38,"9,631.64","-3,814.28",Running,"13.88","57.688989","11.868162","10,763.70","-4,146.36",Running,"299.49","57.685997","11.887241","5,907.70","-5,226.32",Running,"47.90","57.676266","11.805400","3,906.20","-5,061.20",Running,"85.88","57.677754","11.771667"
00:05:39,"9,631.62","-3,814.85",Running,"13.97","57.688983","11.868162","10,763.86","-4,146.08",Running,"299.83","57.685999","11.887244","5,910.79","-5,223.12",Running,"47.96","57.676295","11.805452","3,909.89","-5,060.66",Running,"85.91","57.677759","11.771729"
00:05:40,"9,631.60","-3,815.43",Running,"14.05","57.688978","11.868161","10,763.78","-4,146.34",,"300.28","57.685997","11.887243","5,913.87","-5,219.92",Running,"48.04","57.676324","11.805504","3,913.58","-5,060.11",Running,"85.94","57.677764","11.771792"
00:05:41,"9,631.59","-3,816.01",Running,"14.14","57.688973","11.868161","10,763.66","-4,146.74",Running,"300.71","57.685993","11.887241","5,916.93","-5,216.71",Running,"48.14","57.676352","11.805555","3,917.27","-5,059.58",Running,"85.96","57.677768","11.771854"
00:05:42,"9,631.57","-3,816.60",Running,"14.23","57.688968","11.868161","10,763.86","-4,146.56",Running,"300.99","57.685995","11.887244","5,920.00","-5,213.50",Running,"48.26","57.676381","11.805607","3,920.96","-5,059.04",Running,"85.98","57.677773","11.771916"
00:05:43,"9,631.56","-3,817.18",Running,"14.32","57.688962","11.868160","10,764.05","-4,146.27",Running,"301.24","57.685998","11.887247","5,923.07","-5,210.30",Running,"48.40","57.676410","11.805659","3,924.65","-5,058.51",Running,"86.01","57.677778","11.771978"
00:05:44,"9,631.54","-3,817.76",Running,"14.42","57.688957","11.868160","10,764.04","-4,146.35",Running,"301.52","57.685997","11.887247","5,926.14","-5,207.10",Running,"48.56","57.676439","11.805711","3,928.34","-5,057.98",Running,"86.03","57.677783","11.772040"
00:05:45,"9,631.53","-3,818.34",Running,"14.51","57.688952","11.868160","10,763.90","-4,146.72",Running,"301.84","57.685994","11.887245","5,929.21","-5,203.90",Running,"48.72","57.676468","11.805762","3,932.04","-5,057.45",Running,"86.05","57.677788","11.772103"
00:05:46,"9,631.52","-3,818.93",Running,"14.61","57.688947","11.868160","10,763.97","-4,146.68",Running,"302.03","57.685994","11.887246","5,932.27","-5,200.71",Running,"48.89","57.676497","11.805814","3,935.72","-5,056.92",Running,"86.07","57.677792","11.772165"
00:05:47,"9,631.51","-3,819.51",Running,"14.70","57.688941","11.868160","10,764.16","-4,146.35",Running,"302.14","57.685997","11.887249","5,935.34","-5,197.52",Running,"49.06","57.676525","11.805866","3,939.41","-5,056.39",Running,"86.09","57.677797","11.772227"
00:05:48,"9,631.50","-3,820.10",Running,"14.80","57.688936","11.868160","10,764.13","-4,146.45",Running,"302.17","57.685996","11.887249","5,938.41","-5,194.33",Running,"49.24","57.676554","11.805917","3,943.11","-5,055.86",Running,"86.11","57.677802","11.772289"
00:05:49,"9,631.49","-3,820.69",Running,"14.90","57.688931","11.868159","10,764.00","-4,146.83",Running,"302.25","57.685993","11.887246","5,941.47","-5,191.14",Running,"49.43","57.676583","11.805969","3,946.80","-5,055.34",Running,"86.12","57.677807","11.772351"
00:05:50,"9,631.49","-3,821.27",Running,"15.01","57.688926","11.868159","10,764.05","-4,146.81",Running,"302.22","57.685993","11.887247","5,944.54","-5,187.95",Running,"49.62","57.676612","11.806021","3,950.49","-5,054.82",Running,"86.14","57.677811","11.772414"
00:05:51,"9,631.48","-3,821.86",Running,"15.10","57.688920","11.868159","10,764.23","-4,146.49",Running,"302.22","57.685996","11.887250","5,947.61","-5,184.77",Running,"49.82","57.676640","11.806072","3,954.18","-5,054.31",Running,"86.16","57.677816","11.772476"
00:05:52,"9,631.46","-3,822.45",Running,"15.19","57.688915","11.868159","10,764.26","-4,146.48",,"302.25","57.685996","11.887251","5,950.68","-5,181.59",Running,"50.02","57.676669","11.806124","3,957.86","-5,053.79",Running,"86.17","57.677821","11.772538"
00:05:53,"9,631.43","-3,823.03",Running,"15.26","57.688910","11.868158","10,764.09","-4,146.90",Running,"302.40","57.685992","11.887248","5,953.76","-5,178.41",Running,"50.23","57.676698","11.806176","3,961.52","-5,053.28",Running,"86.19","57.677825","11.772600"
00:05:54,"9,631.40","-3,823.62",Running,"15.32","57.688904","11.868158","10,764.04","-4,147.06",Running,"302.40","57.685991","11.887247","5,956.84","-5,175.24",Running,"50.44","57.676726","11.806228","3,965.18","-5,052.77",Running,"86.20","57.677830","11.772661"
00:05:55,"9,631.37","-3,824.20",Running,"15.37","57.688899","11.868157","10,764.24","-4,146.75",Running,"302.42","57.685993","11.887250","5,959.92","-5,172.08",Running,"50.66","57.676755","11.806280","3,968.84","-5,052.25",Running,"86.21","57.677834","11.772723"
00:05:56,"9,631.34","-3,824.79",Running,"15.40","57.688894","11.868157","10,764.36","-4,146.59",Running,"302.54","57.685995","11.887252","5,963.00","-5,168.93",Running,"50.88","57.676783","11.806332","3,972.51","-5,051.75",Running,"86.23","57.677839","11.772785"
00:05:57,"9,631.31","-3,825.37",Running,"15.43","57.688889","11.868156","10,764.23","-4,146.81",Running,"302.75","57.685993","11.887250","5,966.10","-5,165.79",Running,"51.10","57.676811","11.806384","3,976.17","-5,051.24",Running,"86.24","57.677844","11.772846"
00:05:58,"9,631.27","-3,825.95",Running,"15.44","57.688883","11.868156","10,764.09","-4,147.01",Running,"302.94","57.685991","11.887248","5,969.20","-5,162.66",Running,"51.32","57.676840","11.806436","3,979.83","-5,050.74",Running,"86.25","57.677848","11.772908"
00:05:59,"9,631.23","-3,826.53",Running,"15.44","57.688878","11.868155","10,764.11","-4,146.94",Running,"303.11","57.685992","11.887248","5,972.30","-5,159.53",Running,"51.55","57.676868","11.806488","3,983.49","-5,050.23",Running,"86.26","57.677853","11.772970"
00:06:00,"9,631.18","-3,827.12",Running,"15.43","57.688873","11.868154","10,764.26","-4,146.67",Running,"303.28","57.685994","11.887251","5,975.40","-5,156.41",Running,"51.78","57.676896","11.806541","3,987.16","-5,049.73",Running,"86.27","57.677857","11.773032"
00:06:01,"9,631.14","-3,827.70",Running,"15.40","57.688868","11.868153","10,764.19","-4,146.68",Running,"303.55","57.685994","11.887250","5,978.51","-5,153.30",Running,"52.01","57.676924","11.806593","3,990.82","-5,049.24",Running,"86.28","57.677862","11.773093"
00:06:02,"9,631.09","-3,828.28",Running,"15.37","57.688862","11.868153","10,764.14","-4,146.65",Running,"303.88","57.685994","11.887249","5,981.62","-5,150.19",Running,"52.25","57.676952","11.806646","3,994.48","-5,048.74",Running,"86.29","57.677866","11.773155"
00:06:03,"9,631.03","-3,828.86",Running,"15.32","57.688857","11.868152","10,764.09","-4,146.61",Running,"304.28","57.685995","11.887248","5,984.74","-5,147.10",Running,"52.49","57.676980","11.806698","3,998.14","-5,048.24",Running,"86.29","57.677871","11.773217"
00:06:04,"9,630.97","-3,829.44",Running,"15.27","57.688852","11.868151","10,764.07","-4,146.49",Running,"304.66","57.685996","11.887247","5,987.86","-5,144.02",Running,"52.73","57.677008","11.806751","4,001.80","-5,047.74",Running,"86.30","57.677875","11.773278"
00:06:05,"9,630.91","-3,830.02",Running,"15.20","57.688847","11.868150","10,764.06","-4,146.32",Running,"304.95","57.685997","11.887247","5,990.99","-5,140.95",Running,"52.98","57.677035","11.806804","4,005.47","-5,047.25",Running,"86.31","57.677880","11.773340"
00:06:06,"9,630.84","-3,830.60",Running,"15.12","57.688841","11.868148","10,763.97","-4,146.23",Running,"305.23","57.685998","11.887246","5,994.13","-5,137.90",Running,"53.23","57.677063","11.806856","4,009.13","-5,046.76",Running,"86.31","57.677884","11.773402"
00:06:07,"9,630.77","-3,831.18",Running,"15.03","57.688836","11.868147","10,763.97","-4,146.06",,"305.42","57.686000","11.887246","5,997.28","-5,134.86",Running,"53.48","57.677090","11.806910","4,012.79","-5,046.27",Running,"86.32","57.677888","11.773464"
00:06:08,"9,630.69","-3,831.76",Running,"14.93","57.688831","11.868146","10,763.91","-4,145.98",,"305.57","57.686000","11.887245","6,000.43","-5,131.83",Running,"53.73","57.677117","11.806963","4,016.45","-5,045.78",Running,"86.32","57.677893","11.773525"
00:06:09,"9,630.61","-3,832.34",Running,"14.82","57.688826","11.868145","10,763.88","-4,145.85",,"305.74","57.686001","11.887244","6,003.59","-5,128.81",Running,"53.98","57.677145","11.807016","4,020.11","-5,045.29",Running,"86.33","57.677897","11.773587"
00:06:10,"9,630.53","-3,832.92",Running,"14.70","57.688821","11.868143","10,763.85","-4,145.69",,"305.83","57.686003","11.887244","6,006.76","-5,125.81",Running,"54.23","57.677172","11.807069","4,023.77","-5,044.80",Running,"86.33","57.677902","11.773649"
00:06:11,"9,630.45","-3,833.50",Running,"14.57","57.688815","11.868142","10,763.82","-4,145.59",,"305.96","57.686004","11.887243","6,009.93","-5,122.81",Running,"54.49","57.677199","11.807123","4,027.43","-5,044.32",Running,"86.33","57.677906","11.773710"
00:06:12,"9,630.36","-3,834.08",Running,"14.43","57.688810","11.868140","10,763.81","-4,145.52",,"306.14","57.686004","11.887243","6,013.11","-5,119.83",Running,"54.75","57.677225","11.807176","4,031.09","-5,043.83",Running,"86.33","57.677910","11.773772"
00:06:13,"9,630.27","-3,834.65",Running,"14.28","57.688805","11.868139","10,763.84","-4,145.37",,"306.37","57.686006","11.887244","6,016.30","-5,116.87",Running,"55.01","57.677252","11.807230","4,034.76","-5,043.35",Running,"86.34","57.677915","11.773834"
00:06:14,"9,630.18","-3,835.23",Running,"14.12","57.688800","11.868137","10,763.85","-4,145.30",,"306.51","57.686006","11.887244","6,019.49","-5,113.91",Running,"55.27","57.677279","11.807284","4,038.42","-5,042.86",Running,"86.34","57.677919","11.773896"
00:06:15,"9,630.08","-3,835.81",Running,"13.95","57.688795","11.868136","10,763.87","-4,145.29",,"306.76","57.686006","11.887244","6,022.69","-5,110.97",Running,"55.53","57.677305","11.807338","4,042.08","-5,042.38",Running,"86.34","57.677923","11.773957"
00:06:16,"9,629.98","-3,836.38",Running,"13.78","57.688789","11.868134","10,763.89","-4,145.33",,"307.15","57.686006","11.887244","6,025.90","-5,108.05",Running,"55.80","57.677332","11.807392","4,045.75","-5,041.90",Running,"86.34","57.677928","11.774019"
00:06:17,"9,629.88","-3,836.96",Running,"13.60","57.688784","11.868132","10,764.01","-4,145.20",Running,"307.55","57.686007","11.887247","6,029.12","-5,105.14",Running,"56.06","57.677358","11.807446","4,049.41","-5,041.42",Running,"86.34","57.677932","11.774081"
00:06:18,"9,629.77","-3,837.53",Running,"13.42","57.688779","11.868130","10,764.10","-4,145.08",,"307.79","57.686008","11.887248","6,032.35","-5,102.26",Running,"56.33","57.677384","11.807501","4,053.07","-5,040.94",Running,"86.34","57.677936","11.774142"
00:06:19,"9,629.66","-3,838.11",Running,"13.22","57.688774","11.868128","10,764.12","-4,145.14",,"308.16","57.686008","11.887248","6,035.60","-5,099.39",Running,"56.59","57.677410","11.807555","4,056.72","-5,040.47",Running,"86.34","57.677941","11.774204"
00:06:20,"9,629.54","-3,838.68",Running,"13.03","57.688769","11.868127","10,764.15","-4,145.28",Running,"308.63","57.686007","11.887249","6,038.84","-5,096.53",Running,"56.86","57.677435","11.807610","4,060.39","-5,039.99",Running,"86.33","57.677945","11.774266"
00:06:21,"9,629.43","-3,839.26",Running,"12.82","57.688763","11.868125","10,764.22","-4,145.30",Running,"309.09","57.686006","11.887250","6,042.09","-5,093.69",Running,"57.13","57.677461","11.807665","4,064.05","-5,039.51",Running,"86.33","57.677949","11.774328"
00:06:22,"9,629.31","-3,839.83",Running,"12.61","57.688758","11.868123","10,764.41","-4,145.10",,"309.42","57.686008","11.887253","6,045.35","-5,090.87",Running,"57.40","57.677487","11.807720","4,067.71","-5,039.04",Running,"86.33","57.677954","11.774389"
00:06:23,"9,629.18","-3,840.41",Running,"12.40","57.688753","11.868121","10,764.52","-4,145.00",,"309.64","57.686009","11.887255","6,048.62","-5,088.05",Running,"57.67","57.677512","11.807775","4,071.38","-5,038.56",Running,"86.33","57.677958","11.774451"
00:06:24,"9,629.06","-3,840.98",Running,"12.18","57.688748","11.868118","10,764.46","-4,145.16",,"309.91","57.686008","11.887254","6,051.90","-5,085.26",Running,"57.94","57.677537","11.807830","4,075.04","-5,038.09",Running,"86.33","57.677962","11.774513"
00:06:25,"9,628.94","-3,841.56",Running,"11.96","57.688743","11.868116","10,764.38","-4,145.31",,"310.17","57.686006","11.887253","6,055.18","-5,082.48",Running,"58.22","57.677562","11.807885","4,078.70","-5,037.61",Running,"86.32","57.677966","11.774574"
00:06:26,"9,628.82","-3,842.13",Running,"11.75","57.688738","11.868114","10,764.42","-4,145.27",Running,"310.41","57.686007","11.887253","6,058.47","-5,079.71",Running,"58.49","57.677587","11.807941","4,082.36","-5,037.13",Running,"86.32","57.677971","11.774636"
00:06:27,"9,628.70","-3,842.71",Running,"11.54","57.688732","11.868112","10,764.63","-4,145.01",Running,"310.56","57.686009","11.887257","6,061.77","-5,076.97",Running,"58.76","57.677612","11.807996","4,086.02","-5,036.66",Running,"86.31","57.677975","11.774698"
00:06:28,"9,628.59","-3,843.29",Running,"11.35","57.688727","11.868110","10,764.68","-4,144.96",,"310.60","57.686009","11.887258","6,065.08","-5,074.25",Running,"59.04","57.677636","11.808052","4,089.65","-5,036.18",Running,"86.31","57.677979","11.774759"
00:06:29,"9,628.48","-3,843.86",Running,"11.16","57.688722","11.868109","10,764.64","-4,145.08",,"310.84","57.686008","11.887257","6,068.40","-5,071.56",Running,"59.31","57.677661","11.808108","4,093.29","-5,035.71",Running,"86.30","57.677984","11.774820"
00:06:30,"9,628.37","-3,844.44",Running,"10.99","57.688717","11.868107","10,764.52","-4,145.39",Running,"311.17","57.686006","11.887255","6,071.71","-5,068.88",Running,"59.59","57.677685","11.808164","4,096.91","-5,035.24",Running,"86.30","57.677988","11.774881"
00:06:31,"9,628.25","-3,845.02",Running,"10.83","57.688712","11.868105","10,764.57","-4,145.47",Running,"311.40","57.686005","11.887256","6,075.03","-5,066.23",Running,"59.86","57.677709","11.808220","4,100.55","-5,034.78",Running,"86.29","57.677992","11.774943"
00:06:32,"9,628.14","-3,845.60",Running,"10.68","57.688706","11.868103","10,764.89","-4,145.15",,"311.47","57.686008","11.887261","6,078.33","-5,063.59",Running,"60.14","57.677732","11.808276","4,104.18","-5,034.31",Running,"86.28","57.677996","11.775004"
00:06:33,"9,628.02","-3,846.18",Running,"10.54","57.688701","11.868101","10,764.99","-4,145.08",,"311.22","57.686008","11.887263","6,081.64","-5,060.99",Running,"60.41","57.677756","11.808331","4,107.82","-5,033.84",Running,"86.28","57.678000","11.775065"
00:06:34,"9,627.91","-3,846.76",Running,"10.42","57.688696","11.868099","10,764.85","-4,145.45",,"311.12","57.686005","11.887261","6,084.94","-5,058.40",Running,"60.69","57.677779","11.808387","4,111.45","-5,033.37",Running,"86.27","57.678005","11.775126"
00:06:35,"9,627.80","-3,847.34",Running,"10.30","57.688691","11.868097","10,764.60","-4,146.01",Running,"311.00","57.686000","11.887256","6,088.23","-5,055.84",Running,"60.97","57.677802","11.808442","4,115.08","-5,032.90",Running,"86.26","57.678009","11.775188"
00:06:36,"9,627.69","-3,847.92",Running,"10.20","57.688685","11.868095","10,764.90","-4,145.80",Running,"310.65","57.686002","11.887261","6,091.50","-5,053.31",Running,"61.25","57.677825","11.808498","4,118.71","-5,032.43",Running,"86.25","57.678013","11.775249"
00:06:37,"9,627.58","-3,848.50",Running,"10.11","57.688680","11.868093","10,765.23","-4,145.48",Running,"310.12","57.686005","11.887267","6,094.77","-5,050.82",Running,"61.53","57.677847","11.808553","4,122.35","-5,031.96",Running,"86.24","57.678017","11.775310"
00:06:38,"9,627.47","-3,849.08",Running,"10.03","57.688675","11.868092","10,765.04","-4,145.91",,"309.53","57.686001","11.887264","6,098.03","-5,048.36",Running,"61.81","57.677870","11.808608","4,125.98","-5,031.49",Running,"86.23","57.678022","11.775371"
00:06:39,"9,627.37","-3,849.66",Running,"9.96","57.688670","11.868090","10,764.69","-4,146.69",Running,"309.05","57.685994","11.887258","6,101.28","-5,045.93",Running,"62.08","57.677891","11.808662","4,129.61","-5,031.02",Running,"86.22","57.678026","11.775433"
00:06:40,"9,627.27","-3,850.25",Running,"9.90","57.688665","11.868088","10,764.75","-4,146.85",Running,"308.34","57.685992","11.887259","6,104.53","-5,043.53",Running,"62.35","57.677913","11.808717","4,133.24","-5,030.56",Running,"86.21","57.678030","11.775494"
00:06:41,"9,627.17","-3,850.83",Running,"9.85","57.688659","11.868087","10,765.20","-4,146.46",Running,"307.84","57.685996","11.887267","6,107.76","-5,041.15",Running,"62.61","57.677934","11.808772","4,136.88","-5,030.09",Running,"86.20","57.678034","11.775555"
00:06:42,"9,627.07","-3,851.42",Running,"9.82","57.688654","11.868085","10,765.19","-4,146.63",Running,"307.70","57.685994","11.887266","6,110.98","-5,038.81",Running,"62.88","57.677956","11.808826","4,140.51","-5,029.62",Running,"86.19","57.678038","11.775616"
00:06:43,"9,626.97","-3,852.00",Running,"9.79","57.688649","11.868083","10,764.78","-4,147.45",Running,"307.63","57.685987","11.887260","6,114.19","-5,036.48",Running,"63.14","57.677977","11.808880","4,144.14","-5,029.15",Running,"86.17","57.678043","11.775677"
00:06:44,"9,626.88","-3,852.59",Running,"9.78","57.688643","11.868082","10,764.67","-4,147.88",Running,"307.26","57.685983","11.887258","6,117.39","-5,034.18",Running,"63.40","57.677997","11.808934","4,147.77","-5,028.68",Running,"86.16","57.678047","11.775739"
00:06:45,"9,626.78","-3,853.17",Running,"9.77","57.688638","11.868080","10,765.07","-4,147.55",Running,"306.95","57.685986","11.887264","6,120.57","-5,031.90",Running,"63.67","57.678018","11.808987","4,151.41","-5,028.21",Running,"86.15","57.678051","11.775800"
00:06:46,"9,626.69","-3,853.76",Running,"9.78","57.688633","11.868078","10,765.26","-4,147.42",Running,"306.86","57.685987","11.887268","6,123.75","-5,029.64",Running,"63.94","57.678038","11.809041","4,155.04","-5,027.74",Running,"86.14","57.678055","11.775861"
00:06:47,"9,626.59","-3,854.35",Running,"9.79","57.688628","11.868077","10,764.95","-4,147.97",Running,"306.97","57.685982","11.887262","6,126.92","-5,027.43",Running,"64.21","57.678058","11.809094","4,158.67","-5,027.27",Running,"86.12","57.678060","11.775922"
00:06:48,"9,626.50","-3,854.93",Running,"9.82","57.688622","11.868075","10,764.66","-4,148.48",Running,"306.93","57.685978","11.887257","6,130.08","-5,025.24",Running,"64.47","57.678078","11.809148","4,162.31","-5,026.80",Running,"86.11","57.678064","11.775983"
00:06:49,"9,626.41","-3,855.52",Running,"9.86","57.688617","11.868074","10,764.73","-4,148.46",Running,"306.79","57.685978","11.887259","6,133.24","-5,023.08",Running,"64.73","57.678097","11.809201","4,165.94","-5,026.34",Running,"86.10","57.678068","11.776045"
00:06:50,"9,626.32","-3,856.11",Running,"9.90","57.688612","11.868072","10,764.95","-4,148.20",Running,"306.70","57.685980","11.887262","6,136.39","-5,020.94",Running,"64.99","57.678117","11.809254","4,169.57","-5,025.87",Running,"86.08","57.678072","11.776106"
00:06:51,"9,626.23","-3,856.70",Running,"9.96","57.688606","11.868071","10,765.01","-4,148.15",Running,"306.78","57.685981","11.887263","6,139.53","-5,018.83",Running,"65.25","57.678136","11.809307","4,173.20","-5,025.40",Running,"86.07","57.678076","11.776167"
00:06:52,"9,626.14","-3,857.29",Running,"10.03","57.688601","11.868069","10,764.82","-4,148.41",Running,"307.03","57.685978","11.887260","6,142.65","-5,016.74",Running,"65.50","57.678154","11.809360","4,176.84","-5,024.93",Running,"86.05","57.678081","11.776228"
00:06:53,"9,626.05","-3,857.88",Running,"10.10","57.688596","11.868068","10,764.56","-4,148.69",Running,"307.24","57.685976","11.887256","6,145.77","-5,014.68",Running,"65.75","57.678173","11.809412","4,180.47","-5,024.46",Running,"86.04","57.678085","11.776290"
00:06:54,"9,625.96","-3,858.47",Running,"10.19","57.688590","11.868066","10,764.56","-4,148.67",Running,"307.40","57.685976","11.887256","6,148.88","-5,012.64",Running,"66.00","57.678191","11.809465","4,184.10","-5,023.98",Running,"86.02","57.678089","11.776351"
00:06:55,"9,625.87","-3,859.06",Running,"10.29","57.688585","11.868065","10,764.71","-4,148.41",Running,"307.52","57.685978","11.887258","6,151.98","-5,010.62",Running,"66.25","57.678210","11.809517","4,187.73","-5,023.51",Running,"86.01","57.678094","11.776412"
00:06:56,"9,625.78","-3,859.65",Running,"10.39","57.688580","11.868063","10,764.73","-4,148.26",Running,"307.59","57.685980","11.887259","6,155.07","-5,008.63",Running,"66.49","57.678228","11.809569","4,191.37","-5,023.03",Running,"85.99","57.678098","11.776473"
00:06:57,"9,625.70","-3,860.24",Running,"10.51","57.688574","11.868062","10,764.54","-4,148.36",Running,"307.74","57.685979","11.887255","6,158.16","-5,006.67",Running,"66.73","57.678245","11.809621","4,195.00","-5,022.56",Running,"85.97","57.678102","11.776535"
00:06:58,"9,625.61","-3,860.84",Running,"10.64","57.688569","11.868060","10,764.36","-4,148.49",Running,"307.89","57.685978","11.887252","6,161.23","-5,004.72",Running,"66.96","57.678263","11.809673","4,198.63","-5,022.08",Running,"85.96","57.678106","11.776596"
00:06:59,"9,625.53","-3,861.43",Running,"10.78","57.688564","11.868059","10,764.40","-4,148.27",Running,"307.93","57.685980","11.887253","6,164.30","-5,002.81",Running,"67.20","57.678280","11.809725","4,202.27","-5,021.60",Running,"85.94","57.678111","11.776657"
00:07:00,"9,625.44","-3,862.02",Running,"10.92","57.688558","11.868057","10,764.37","-4,148.10",Running,"307.88","57.685981","11.887253","6,167.36","-5,000.91",Running,"67.43","57.678297","11.809776","4,205.90","-5,021.13",Running,"85.92","57.678115","11.776718"
00:07:01,"9,625.35","-3,862.61",Running,"11.08","57.688553","11.868056","10,764.33","-4,147.95",Running,"307.81","57.685982","11.887252","6,170.41","-4,999.04",Running,"67.65","57.678314","11.809827","4,209.53","-5,020.65",Running,"85.90","57.678119","11.776779"
00:07:02,"9,625.26","-3,863.21",Running,"11.24","57.688548","11.868054","10,764.16","-4,147.97",Running,"307.80","57.685982","11.887249","6,173.46","-4,997.18",Running,"67.87","57.678331","11.809879","4,213.16","-5,020.17",Running,"85.89","57.678124","11.776841"
00:07:03,"9,625.16","-3,863.80",Running,"11.39","57.688542","11.868053","10,764.14","-4,147.74",Running,"307.72","57.685984","11.887249","6,176.49","-4,995.34",Running,"68.09","57.678347","11.809930","4,216.79","-5,019.70",Running,"85.87","57.678128","11.776902"
00:07:04,"9,625.05","-3,864.39",Running,"11.54","57.688537","11.868051","10,764.06","-4,147.58",Running,"307.55","57.685986","11.887247","6,179.51","-4,993.53",Running,"68.31","57.678364","11.809981","4,220.43","-5,019.22",Running,"85.85","57.678132","11.776963"
00:07:05,"9,624.93","-3,864.97",Running,"11.69","57.688532","11.868049","10,763.93","-4,147.50",Running,"307.42","57.685987","11.887245","6,182.53","-4,991.75",Running,"68.52","57.678380","11.810032","4,224.06","-5,018.75",Running,"85.83","57.678136","11.777024"
00:07:06,"9,624.80","-3,865.56",Running,"11.82","57.688527","11.868047","10,763.83","-4,147.34",Running,"307.26","57.685988","11.887243","6,185.55","-4,989.98",Running,"68.73","57.678396","11.810083","4,227.70","-5,018.27",Running,"85.81","57.678141","11.777086"
00:07:07,"9,624.67","-3,866.15",Running,"11.95","57.688521","11.868044","10,763.83","-4,147.01",Running,"307.00","57.685991","11.887243","6,188.55","-4,988.24",Running,"68.94","57.678411","11.810133","4,231.33","-5,017.79",Running,"85.79","57.678145","11.777147"
00:07:08,"9,624.54","-3,866.74",Running,"12.07","57.688516","11.868042","10,763.79","-4,146.76",Running,"306.61","57.685993","11.887243","6,191.55","-4,986.51",Running,"69.14","57.678427","11.810184","4,234.96","-5,017.30",Running,"85.77","57.678149","11.777208"
00:07:09,"9,624.40","-3,867.32",Running,"12.18","57.688511","11.868040","10,763.60","-4,146.78",,"306.31","57.685993","11.887240","6,194.54","-4,984.81",Running,"69.34","57.678442","11.810234","4,238.59","-5,016.82",Running,"85.75","57.678154","11.777269"
00:07:10,"9,624.25","-3,867.91",Running,"12.29","57.688505","11.868037","10,763.42","-4,146.78",Running,"306.08","57.685993","11.887237","6,197.52","-4,983.12",Running,"69.54","57.678457","11.810284","4,242.23","-5,016.33",Running,"85.73","57.678158","11.777330"
00:07:11,"9,624.10","-3,868.49",Running,"12.38","57.688500","11.868035","10,763.44","-4,146.43",Running,"305.75","57.685996","11.887237","6,200.49","-4,981.45",Running,"69.73","57.678473","11.810334","4,245.86","-5,015.85",Running,"85.71","57.678163","11.777392"
00:07:12,"9,623.94","-3,869.07",Running,"12.47","57.688495","11.868032","10,763.47","-4,146.11",,"305.25","57.685999","11.887237","6,203.46","-4,979.79",Running,"69.92","57.678487","11.810384","4,249.49","-5,015.36",Running,"85.68","57.678167","11.777453"
